trade_id,entry_time,exit_time,direction,entry_price,exit_price,pnl_pips,pnl_dollars,exit_reason,session,day_of_week,prior_4h_direction,atr_at_entry,holding_bars,sample
T5110,2020-10-26 15:00:00,2020-10-26 22:00:00,SHORT,1.18073,1.18206,-13.300000000000534,-32.14610000000129,time_stop,NY,Monday,BEAR,0.0011603118322806984,7,IS
T5133,2020-10-27 14:00:00,2020-10-27 17:00:00,SHORT,1.18076,1.17805,27.099999999999902,55.040099999999796,take_profit,NY,Tuesday,BEAR,0.001162277035740873,3,IS
T5177,2020-10-29 10:00:00,2020-10-29 17:00:00,SHORT,1.16557,1.16696,-13.900000000000023,-10.758600000000017,time_stop,LONDON,Thursday,BEAR,0.0015133630738740828,7,IS
T5230,2020-11-02 16:00:00,2020-11-02 23:00:00,LONG,1.16417,1.16495,7.800000000000029,19.07100000000007,time_stop,NY,Monday,BULL,0.0011528448757282099,7,IS
T5248,2020-11-03 10:00:00,2020-11-03 17:00:00,LONG,1.17309,1.17279,-2.9999999999996696,-4.454999999999509,time_stop,LONDON,Tuesday,BULL,0.0012910801188890594,7,IS
T5326,2020-11-06 16:00:00,2020-11-08 17:00:00,SHORT,1.18687,1.18886,-19.899999999999363,-51.62059999999835,stop_loss,NY,Friday,BEAR,0.0019482331007535474,49,IS
T5344,2020-11-09 10:00:00,2020-11-09 17:00:00,SHORT,1.18268,1.18175,9.299999999998754,4.752299999999363,time_stop,LONDON,Monday,BEAR,0.0023284826735896582,7,IS
T5373,2020-11-10 15:00:00,2020-11-10 20:00:00,SHORT,1.18073,1.1827400000000001,-20.100000000000673,-49.98870000000168,stop_loss,NY,Tuesday,BEAR,0.0020034127688290868,5,IS
T5397,2020-11-11 15:00:00,2020-11-11 22:00:00,LONG,1.17817,1.17733,-8.399999999999519,-29.929199999998286,time_stop,NY,Wednesday,BULL,0.0015633106148455326,7,IS
T5417,2020-11-12 11:00:00,2020-11-12 18:00:00,LONG,1.18154,1.18038,-11.600000000000499,-19.03560000000082,time_stop,LONDON,Thursday,BULL,0.001526846704594672,7,IS
T5465,2020-11-16 11:00:00,2020-11-16 18:00:00,LONG,1.18449,1.18592,14.300000000000423,21.492900000000635,time_stop,LONDON,Monday,BULL,0.0013114457885630834,7,IS
T5517,2020-11-18 15:00:00,2020-11-18 22:00:00,SHORT,1.18515,1.18421,9.399999999999409,23.06759999999855,time_stop,NY,Wednesday,BEAR,0.001119823892247607,7,IS
T5536,2020-11-19 10:00:00,2020-11-19 14:00:00,LONG,1.1840899999999999,1.1875099999999998,34.19999999999978,69.76799999999956,take_profit,LONDON,Thursday,BULL,0.0011794859279792734,4,IS
T5561,2020-11-20 11:00:00,2020-11-22 18:00:00,SHORT,1.1855,1.18654,-10.399999999999299,-23.150399999998438,time_stop,LONDON,Friday,BEAR,0.0011949779416254886,55,IS
T5613,2020-11-24 15:00:00,2020-11-24 22:00:00,LONG,1.18934,1.19064,12.999999999998568,23.438999999997417,time_stop,NY,Tuesday,BULL,0.0014270070687935768,7,IS
T5637,2020-11-25 15:00:00,2020-11-25 22:00:00,LONG,1.19248,1.19234,-1.40000000000029,-3.7814000000007835,time_stop,NY,Wednesday,BULL,0.0014842595536205358,7,IS
T5681,2020-11-27 11:00:00,2020-11-29 18:00:00,LONG,1.19549,1.19721,17.20000000000166,23.357600000002254,time_stop,LONDON,Friday,BULL,0.0010900725699295188,55,IS
T5714,2020-12-01 15:00:00,2020-12-01 22:00:00,LONG,1.20732,1.20822,9.00000000000123,13.806000000001886,time_stop,NY,Tuesday,BULL,0.0014832407913027824,7,IS
T5734,2020-12-02 11:00:00,2020-12-02 18:00:00,LONG,1.2094,1.21138,19.799999999998708,25.89839999999831,time_stop,LONDON,Wednesday,BULL,0.001637826390465414,7,IS
T5786,2020-12-04 15:00:00,2020-12-06 22:00:00,SHORT,1.21258,1.21343,-8.500000000000174,-15.461500000000319,time_stop,NY,Friday,BEAR,0.0015940219613712375,55,IS
T5810,2020-12-07 15:00:00,2020-12-07 22:00:00,SHORT,1.21069,1.2114,-7.099999999999884,-12.701899999999794,time_stop,NY,Monday,BEAR,0.0015567488732273764,7,IS
T5853,2020-12-09 10:00:00,2020-12-09 17:00:00,SHORT,1.20817,1.208,1.7000000000000348,1.915900000000039,time_stop,LONDON,Wednesday,BEAR,0.0014467652681889476,7,IS
T5882,2020-12-10 15:00:00,2020-12-10 22:00:00,LONG,1.2144,1.21578,13.800000000001589,21.072600000002424,time_stop,NY,Thursday,BULL,0.0017303076341521565,7,IS
T5901,2020-12-11 10:00:00,2020-12-13 17:00:00,SHORT,1.21054,1.21332,-27.800000000000047,-46.84300000000008,time_stop,LONDON,Friday,BEAR,0.0016094973843647975,55,IS
T5974,2020-12-16 11:00:00,2020-12-16 18:00:00,SHORT,1.21733,1.21961,-22.800000000000598,-32.46720000000085,time_stop,LONDON,Wednesday,BEAR,0.0014930413459819146,7,IS
T6026,2020-12-18 15:00:00,2020-12-20 17:00:00,LONG,1.2247299999999999,1.22291,-18.199999999999328,-66.12059999999757,stop_loss,NY,Friday,BULL,0.0013182405984051716,50,IS
T6046,2020-12-21 11:00:00,2020-12-21 18:00:00,LONG,1.2232399999999999,1.22346,2.20000000000109,1.4828000000007346,time_stop,LONDON,Monday,BULL,0.0023014837914612655,7,IS
T6157,2020-12-28 16:00:00,2020-12-28 21:00:00,LONG,1.22173,1.2233399999999999,16.099999999998893,49.15329999999662,take_profit,NY,Monday,BULL,0.001444711631770227,5,IS
T6205,2020-12-30 16:00:00,2020-12-30 23:00:00,LONG,1.22965,1.22865,-9.999999999998899,-28.32999999999688,time_stop,NY,Wednesday,BULL,0.0014960239512923556,7,IS
T6223,2020-12-31 10:00:00,2021-01-03 17:00:00,SHORT,1.22373,1.22333,3.9999999999995595,3.7799999999995837,time_stop,LONDON,Thursday,BEAR,0.0016888205651189826,79,IS
T6295,2021-01-06 10:00:00,2021-01-06 17:00:00,SHORT,1.2280900000000001,1.23276,-46.69999999999952,-34.46459999999965,time_stop,LONDON,Wednesday,BEAR,0.0019768743033527045,7,IS
T6373,2021-01-11 16:00:00,2021-01-11 23:00:00,SHORT,1.21483,1.21427,5.60000000000116,11.1048000000023,time_stop,NY,Monday,BEAR,0.0017596712178515111,7,IS
T6392,2021-01-12 11:00:00,2021-01-12 18:00:00,LONG,1.21693,1.22085,39.199999999999235,56.604799999998896,time_stop,LONDON,Tuesday,BULL,0.001683281625349548,7,IS
T6463,2021-01-15 10:00:00,2021-01-17 17:00:00,SHORT,1.20919,1.20774,14.499999999999513,16.61699999999944,time_stop,LONDON,Friday,BEAR,0.0015084088842271537,55,IS
T6564,2021-01-21 15:00:00,2021-01-21 22:00:00,LONG,1.2169999999999999,1.21736,3.60000000000138,7.6140000000029175,time_stop,NY,Thursday,BULL,0.0013969822398685124,7,IS
T6631,2021-01-26 10:00:00,2021-01-26 17:00:00,LONG,1.2168999999999999,1.21608,-8.199999999998209,-13.447999999997062,time_stop,LONDON,Tuesday,BULL,0.001326072998173541,7,IS
T6732,2021-02-01 15:00:00,2021-02-01 20:00:00,SHORT,1.2055200000000001,1.2084300000000001,-29.09999999999968,-58.66559999999936,stop_loss,NY,Monday,BEAR,0.00145839747576814,5,IS
T6752,2021-02-02 11:00:00,2021-02-02 18:00:00,SHORT,1.20177,1.20365,-18.800000000001038,-27.33520000000151,time_stop,LONDON,Tuesday,BEAR,0.0014785131707505835,7,IS
T6780,2021-02-03 15:00:00,2021-02-03 22:00:00,LONG,1.20344,1.20184,-16.00000000000046,-53.95200000000154,time_stop,NY,Wednesday,BULL,0.001246463397087556,7,IS
T6800,2021-02-04 11:00:00,2021-02-04 18:00:00,SHORT,1.19729,1.19662,6.699999999999484,12.274399999999055,time_stop,LONDON,Thursday,BEAR,0.0011925588239916354,7,IS
T6828,2021-02-05 15:00:00,2021-02-07 19:00:00,LONG,1.20502,1.2031699999999999,-18.500000000001293,-62.992500000004405,stop_loss,NY,Friday,BULL,0.0012282102883557555,52,IS
T6900,2021-02-10 15:00:00,2021-02-10 22:00:00,SHORT,1.21184,1.21207,-2.2999999999995246,-5.301499999998904,time_stop,NY,Wednesday,BEAR,0.0011242667125749939,7,IS
T6944,2021-02-12 11:00:00,2021-02-14 18:00:00,LONG,1.21262,1.21204,-5.800000000000249,-5.991400000000258,time_stop,LONDON,Friday,BULL,0.0011627927153544488,55,IS
T6973,2021-02-15 16:00:00,2021-02-15 19:00:00,SHORT,1.21261,1.2137600000000002,-11.500000000002064,-57.45400000001031,stop_loss,NY,Monday,BEAR,0.0008384006171269576,3,IS
T7044,2021-02-18 15:00:00,2021-02-18 22:00:00,LONG,1.20927,1.20847,-8.00000000000134,-26.864000000004495,time_stop,NY,Thursday,BULL,0.0011875345285732098,7,IS
T7088,2021-02-22 11:00:00,2021-02-22 18:00:00,LONG,1.21559,1.21638,7.900000000000684,13.272000000001151,time_stop,LONDON,Monday,BULL,0.0014721504226369191,7,IS
T7135,2021-02-24 10:00:00,2021-02-24 15:00:00,SHORT,1.21208,1.2166700000000001,-45.90000000000094,-57.05370000000117,stop_loss,LONDON,Wednesday,BEAR,0.0014253243568832534,5,IS
T7183,2021-02-26 10:00:00,2021-02-26 11:00:00,LONG,1.21401,1.20911,-49.000000000001265,-64.28800000000167,stop_loss,LONDON,Friday,BULL,0.0020261998634675295,1,IS
T7188,2021-02-26 15:00:00,2021-02-28 18:00:00,SHORT,1.20641,1.2090800000000002,-26.700000000001722,-46.16430000000298,stop_loss,NY,Friday,BEAR,0.0020586993830412842,51,IS
T7231,2021-03-02 10:00:00,2021-03-02 17:00:00,LONG,1.2063599999999999,1.20842,20.600000000001728,21.135600000001773,time_stop,LONDON,Tuesday,BULL,0.0015981014791392693,7,IS
T7260,2021-03-03 15:00:00,2021-03-03 22:00:00,SHORT,1.20609,1.20486,12.300000000000644,30.663900000001604,time_stop,NY,Wednesday,BEAR,0.0014421443589072176,7,IS
T7280,2021-03-04 11:00:00,2021-03-04 12:00:00,LONG,1.20451,1.1993299999999998,-51.800000000001845,-132.4526000000047,stop_loss,LONDON,Thursday,BULL,0.0013770376691649505,1,IS
T7328,2021-03-08 11:00:00,2021-03-08 18:00:00,SHORT,1.1847,1.18508,-3.7999999999982492,-4.214199999998058,time_stop,LONDON,Monday,BEAR,0.0016456422558038144,7,IS
T7380,2021-03-10 15:00:00,2021-03-10 22:00:00,LONG,1.19281,1.19315,3.4000000000000696,5.606600000000115,time_stop,NY,Wednesday,BULL,0.0014250272752337166,7,IS
T7424,2021-03-12 11:00:00,2021-03-14 17:00:00,LONG,1.19534,1.1948,-5.399999999999849,-7.1819999999998,time_stop,LONDON,Friday,BULL,0.0015359010379328315,54,IS
T7472,2021-03-16 10:00:00,2021-03-16 17:00:00,SHORT,1.18929,1.19017,-8.799999999999919,-6.916799999999936,time_stop,LONDON,Tuesday,BEAR,0.001421058271025884,7,IS
T7549,2021-03-19 15:00:00,2021-03-21 16:00:00,SHORT,1.19018,1.18802,21.599999999999397,85.8383999999976,take_profit,NY,Friday,BEAR,0.0013294893084056887,49,IS
T7568,2021-03-22 10:00:00,2021-03-22 17:00:00,LONG,1.1933099999999999,1.19335,0.40000000000040004,0.7816000000007816,time_stop,LONDON,Monday,BULL,0.0014149102964273917,7,IS
T7596,2021-03-23 14:00:00,2021-03-23 21:00:00,SHORT,1.18465,1.18451,1.40000000000029,3.1388000000006504,time_stop,NY,Tuesday,BEAR,0.0012448057203742573,7,IS
T7620,2021-03-24 14:00:00,2021-03-24 21:00:00,SHORT,1.18111,1.18239,-12.799999999999478,-28.991999999998818,time_stop,NY,Wednesday,BEAR,0.001277192138270656,7,IS
T7640,2021-03-25 10:00:00,2021-03-25 17:00:00,SHORT,1.17745,1.17734,1.100000000000545,1.2034000000005962,time_stop,LONDON,Thursday,BEAR,0.00128041249450644,7,IS
T7690,2021-03-29 14:00:00,2021-03-29 21:00:00,SHORT,1.17621,1.17725,-10.399999999999299,-23.96159999999838,time_stop,NY,Monday,BEAR,0.001246163809068448,7,IS
T7709,2021-03-30 09:00:00,2021-03-30 16:00:00,SHORT,1.1718,1.17169,1.100000000000545,1.931600000000957,time_stop,LONDON,Tuesday,BEAR,0.0012580416363048954,7,IS
T7739,2021-03-31 15:00:00,2021-03-31 22:00:00,SHORT,1.1725,1.17243,0.700000000000145,1.0276000000002128,time_stop,NY,Wednesday,BEAR,0.0013040792950690422,7,IS
T7757,2021-04-01 09:00:00,2021-04-01 16:00:00,LONG,1.1755499999999999,1.17759,20.400000000000418,39.84120000000081,time_stop,LONDON,Thursday,BULL,0.0012920041734452803,7,IS
T7805,2021-04-05 09:00:00,2021-04-05 16:00:00,LONG,1.17983,1.18125,14.199999999999768,12.85099999999979,time_stop,LONDON,Monday,BULL,0.0011268965388003217,7,IS
T7834,2021-04-06 14:00:00,2021-04-06 21:00:00,LONG,1.18723,1.18729,0.5999999999994898,1.0169999999991353,time_stop,NY,Tuesday,BULL,0.0012314429732316098,7,IS
T7854,2021-04-07 10:00:00,2021-04-07 14:00:00,LONG,1.1901899999999999,1.1865199999999998,-36.70000000000062,-64.8856000000011,stop_loss,LONDON,Wednesday,BULL,0.001219672479411802,4,IS
T7877,2021-04-08 09:00:00,2021-04-08 16:00:00,LONG,1.1898199999999999,1.19124,14.200000000001989,17.295600000002423,time_stop,LONDON,Thursday,BULL,0.001252543507588526,7,IS
T7949,2021-04-13 09:00:00,2021-04-13 16:00:00,LONG,1.19367,1.19474,10.699999999999044,8.131999999999273,time_stop,LONDON,Tuesday,BULL,0.0013241937582628405,7,IS
T8003,2021-04-15 15:00:00,2021-04-15 20:00:00,LONG,1.19756,1.19563,-19.299999999999873,-45.5865999999997,stop_loss,NY,Thursday,BULL,0.0012049230121429664,5,IS
T8046,2021-04-19 10:00:00,2021-04-19 17:00:00,SHORT,1.20198,1.2037,-17.199999999999438,-26.900799999999123,time_stop,LONDON,Monday,BEAR,0.0013625762799769489,7,IS
T8094,2021-04-21 10:00:00,2021-04-21 17:00:00,LONG,1.20293,1.20356,6.299999999999084,10.59029999999846,time_stop,LONDON,Wednesday,BULL,0.001273253066255891,7,IS
T8146,2021-04-23 14:00:00,2021-04-25 21:00:00,LONG,1.20938,1.211,16.20000000000177,27.880200000003043,time_stop,NY,Friday,BULL,0.00121388161855371,55,IS
T8165,2021-04-26 09:00:00,2021-04-26 16:00:00,SHORT,1.2065000000000001,1.20838,-18.799999999998818,-29.534799999998143,time_stop,LONDON,Monday,BEAR,0.001165927430017692,7,IS
T8195,2021-04-27 15:00:00,2021-04-27 22:00:00,LONG,1.2089699999999999,1.20793,-10.399999999999299,-22.2039999999985,time_stop,NY,Tuesday,BULL,0.0011009451523233235,7,IS
T8214,2021-04-28 10:00:00,2021-04-28 14:00:00,LONG,1.2089699999999999,1.2122899999999999,33.199999999999896,51.692399999999836,take_profit,LONDON,Wednesday,BULL,0.0011615307738619806,4,IS
T8238,2021-04-29 10:00:00,2021-04-29 17:00:00,SHORT,1.21099,1.2121,-11.099999999999444,-18.94769999999905,time_stop,LONDON,Thursday,BEAR,0.0013342631576766662,7,IS
T8286,2021-05-03 10:00:00,2021-05-03 17:00:00,LONG,1.20745,1.20626,-11.899999999998023,-16.053099999997333,time_stop,LONDON,Monday,BULL,0.0012277534846720235,7,IS
T8357,2021-05-06 09:00:00,2021-05-06 16:00:00,LONG,1.20637,1.20645,0.8000000000008001,1.3864000000013865,time_stop,LONDON,Thursday,BULL,0.0012000994929525996,7,IS
T8386,2021-05-07 14:00:00,2021-05-09 21:00:00,LONG,1.2166599999999999,1.2158,-8.599999999998609,-14.90379999999759,time_stop,NY,Friday,BULL,0.0017014904354217025,55,IS
T8410,2021-05-10 14:00:00,2021-05-10 21:00:00,SHORT,1.2144000000000001,1.21367,7.300000000001194,11.37340000000186,time_stop,NY,Monday,BEAR,0.0015062864747601161,7,IS
T8429,2021-05-11 09:00:00,2021-05-11 13:00:00,LONG,1.21728,1.2157699999999998,-15.100000000001224,-45.828500000003714,stop_loss,LONDON,Tuesday,BULL,0.00143724499258499,4,IS
T8477,2021-05-13 09:00:00,2021-05-13 13:00:00,LONG,1.20987,1.2062499999999998,-36.200000000001786,-50.57140000000249,stop_loss,LONDON,Thursday,BULL,0.0015838223935609435,4,IS
T8483,2021-05-13 15:00:00,2021-05-13 22:00:00,LONG,1.2086999999999999,1.20795,-7.499999999998064,-13.05749999999663,time_stop,NY,Thursday,BULL,0.0016334659114469316,7,IS
T8501,2021-05-14 09:00:00,2021-05-14 16:00:00,LONG,1.21425,1.2142,-0.5000000000010552,-0.6750000000014245,time_stop,LONDON,Friday,BULL,0.0014369983722153927,7,IS
T8530,2021-05-17 14:00:00,2021-05-17 16:00:00,LONG,1.21601,1.21508,-9.300000000000974,-46.155900000004834,stop_loss,NY,Monday,BULL,0.0011804098779947575,2,IS
T8554,2021-05-18 14:00:00,2021-05-18 21:00:00,LONG,1.22304,1.22216,-8.799999999999919,-12.86559999999988,time_stop,NY,Tuesday,BULL,0.0012196564608263944,7,IS
T8574,2021-05-19 10:00:00,2021-05-19 14:00:00,LONG,1.22173,1.21705,-46.800000000000175,-70.90200000000026,stop_loss,LONDON,Wednesday,BULL,0.0013675567574555829,4,IS
T8597,2021-05-20 09:00:00,2021-05-20 16:00:00,LONG,1.22109,1.22268,15.899999999999803,38.46209999999952,time_stop,LONDON,Thursday,BULL,0.0013276703013919314,7,IS
T8645,2021-05-24 09:00:00,2021-05-24 16:00:00,LONG,1.22233,1.22151,-8.199999999998209,-18.884599999995874,time_stop,LONDON,Monday,BULL,0.0012796024661494477,7,IS
T8674,2021-05-25 14:00:00,2021-05-25 21:00:00,LONG,1.2257099999999999,1.22436,-13.499999999999623,-18.845999999999474,time_stop,NY,Tuesday,BULL,0.0012400695404405568,7,IS
T8694,2021-05-26 10:00:00,2021-05-26 17:00:00,SHORT,1.2215500000000001,1.21936,21.900000000001363,38.71920000000242,time_stop,LONDON,Wednesday,BEAR,0.0012292520040592479,7,IS
T8770,2021-06-01 10:00:00,2021-06-01 16:00:00,LONG,1.22472,1.22121,-35.10000000000124,-49.91220000000176,stop_loss,LONDON,Tuesday,BULL,0.0013247827732227836,6,IS
T8817,2021-06-03 09:00:00,2021-06-03 16:00:00,SHORT,1.21451,1.21265,18.599999999999728,15.69839999999977,time_stop,LONDON,Thursday,BEAR,0.001195640680875713,7,IS
T8865,2021-06-07 09:00:00,2021-06-07 16:00:00,LONG,1.21824,1.21893,6.900000000000794,10.743300000001238,time_stop,LONDON,Monday,BULL,0.0011850323083490162,7,IS
T8895,2021-06-08 15:00:00,2021-06-08 22:00:00,SHORT,1.21722,1.2184,-11.799999999999589,-49.55999999999827,time_stop,NY,Tuesday,BEAR,0.000952266028659004,7,IS
T8913,2021-06-09 09:00:00,2021-06-09 10:00:00,LONG,1.22162,1.2185199999999998,-31.000000000001027,-49.07300000000163,stop_loss,LONDON,Wednesday,BULL,0.0008470923197560994,1,IS
T8961,2021-06-11 09:00:00,2021-06-11 16:00:00,SHORT,1.21201,1.21072,12.900000000000134,17.36340000000018,time_stop,LONDON,Friday,BEAR,0.0012127634427891733,7,IS
T8990,2021-06-14 14:00:00,2021-06-14 21:00:00,SHORT,1.21163,1.21184,-2.100000000000435,-7.910700000001637,time_stop,NY,Monday,BEAR,0.0009921727477133328,7,IS
T9010,2021-06-15 10:00:00,2021-06-15 17:00:00,LONG,1.21271,1.21281,0.9999999999998899,1.640999999999819,time_stop,LONDON,Tuesday,BULL,0.0010507447069045429,7,IS
T9038,2021-06-16 14:00:00,2021-06-16 16:00:00,SHORT,1.20165,1.1994500000000001,21.999999999999797,9.063999999999917,take_profit,NY,Wednesday,BEAR,0.0013618144080565586,2,IS
T9081,2021-06-18 09:00:00,2021-06-18 16:00:00,SHORT,1.1865700000000001,1.18592,6.500000000000394,5.538000000000336,time_stop,LONDON,Friday,BEAR,0.0016945464171314983,7,IS
T9153,2021-06-23 09:00:00,2021-06-23 12:00:00,LONG,1.19706,1.1935,-35.60000000000007,-47.775200000000105,stop_loss,LONDON,Wednesday,BULL,0.0012616740851926981,3,IS
T9159,2021-06-23 15:00:00,2021-06-23 22:00:00,SHORT,1.19227,1.19257,-2.9999999999996696,-4.6619999999994866,time_stop,NY,Wednesday,BEAR,0.001250673585043114,7,IS
T9201,2021-06-25 09:00:00,2021-06-25 12:00:00,LONG,1.19751,1.19366,-38.50000000000131,-44.77550000000153,stop_loss,LONDON,Friday,BULL,0.0010703417627128404,3,IS
T9273,2021-06-30 09:00:00,2021-06-30 16:00:00,SHORT,1.1872500000000001,1.18558,16.700000000000603,31.26240000000113,time_stop,LONDON,Wednesday,BEAR,0.0011121464947794605,7,IS
T9302,2021-07-01 14:00:00,2021-07-01 21:00:00,SHORT,1.18401,1.18436,-3.5000000000007248,-7.448000000001541,time_stop,NY,Thursday,BEAR,0.0012077914229537362,7,IS
T9369,2021-07-06 09:00:00,2021-07-06 16:00:00,SHORT,1.18312,1.18234,7.800000000000029,21.013200000000076,time_stop,LONDON,Tuesday,BEAR,0.001104148694285176,7,IS
T9446,2021-07-09 14:00:00,2021-07-11 21:00:00,LONG,1.18776,1.18698,-7.800000000000029,-18.23640000000007,time_stop,NY,Friday,BULL,0.0010813503763022923,55,IS
T9466,2021-07-12 10:00:00,2021-07-12 17:00:00,LONG,1.18682,1.18613,-6.900000000000794,-9.073500000001046,time_stop,LONDON,Monday,BULL,0.0011853874151736036,7,IS
T9494,2021-07-13 14:00:00,2021-07-13 21:00:00,SHORT,1.1781000000000001,1.17811,-0.09999999999843467,-0.12039999999811533,time_stop,NY,Tuesday,BEAR,0.0014003857877108114,7,IS
T9585,2021-07-19 09:00:00,2021-07-19 16:00:00,LONG,1.18221,1.17967,-25.399999999999867,-18.567399999999903,time_stop,LONDON,Monday,BULL,0.001228804684114705,7,IS
T9634,2021-07-21 10:00:00,2021-07-21 17:00:00,LONG,1.17907,1.17952,4.499999999998394,6.13799999999781,time_stop,LONDON,Wednesday,BULL,0.0011567158966341619,7,IS
T9706,2021-07-26 10:00:00,2021-07-26 17:00:00,LONG,1.1809,1.18016,-7.399999999999629,-10.433999999999477,time_stop,LONDON,Monday,BULL,0.0012108458418254968,7,IS
T9735,2021-07-27 15:00:00,2021-07-27 22:00:00,SHORT,1.18202,1.18248,-4.599999999999049,-9.250599999998087,time_stop,NY,Tuesday,BEAR,0.001116451997589313,7,IS
T9753,2021-07-28 09:00:00,2021-07-28 12:00:00,SHORT,1.17853,1.18148,-29.50000000000008,-45.990500000000125,stop_loss,LONDON,Wednesday,BEAR,0.0012070692066233713,3,IS
T9758,2021-07-28 14:00:00,2021-07-28 21:00:00,LONG,1.1839899999999999,1.18494,9.500000000002284,11.998500000002885,time_stop,NY,Wednesday,BULL,0.0015091490329534147,7,IS
T9778,2021-07-29 10:00:00,2021-07-29 17:00:00,LONG,1.18868,1.18882,1.40000000000029,3.4020000000007045,time_stop,LONDON,Thursday,BULL,0.0011543681994720162,7,IS
T9850,2021-08-03 10:00:00,2021-08-03 17:00:00,SHORT,1.18575,1.18629,-5.399999999999849,-6.366599999999822,time_stop,LONDON,Tuesday,BEAR,0.0010496828068637665,7,IS
T9921,2021-08-06 09:00:00,2021-08-06 16:00:00,SHORT,1.17724,1.17596,12.800000000001699,14.91200000000198,time_stop,LONDON,Friday,BEAR,0.0010556195288774616,7,IS
T9951,2021-08-09 15:00:00,2021-08-09 22:00:00,SHORT,1.17338,1.17379,-4.099999999997994,-11.393899999994426,time_stop,NY,Monday,BEAR,0.000981290805630807,7,IS
T9974,2021-08-10 14:00:00,2021-08-10 20:00:00,LONG,1.17235,1.1712399999999998,-11.100000000001664,-47.26380000000709,stop_loss,NY,Tuesday,BULL,0.0008340485463101263,6,IS
T10042,2021-08-13 10:00:00,2021-08-15 17:00:00,LONG,1.1793,1.17941,1.100000000000545,1.027400000000509,time_stop,LONDON,Friday,BULL,0.0008847918626616527,55,IS
T10089,2021-08-17 09:00:00,2021-08-17 16:00:00,SHORT,1.17364,1.17086,27.800000000000047,32.58160000000005,time_stop,LONDON,Tuesday,BEAR,0.0009611647052095054,7,IS
T10119,2021-08-18 15:00:00,2021-08-18 20:00:00,LONG,1.1714,1.1686599999999998,-27.400000000001867,-56.827600000003876,stop_loss,NY,Wednesday,BULL,0.0011141101315810197,5,IS
T10142,2021-08-19 14:00:00,2021-08-19 21:00:00,SHORT,1.1674200000000001,1.16797,-5.499999999998284,-11.852499999996303,time_stop,NY,Thursday,BEAR,0.001151914623565647,7,IS
T10186,2021-08-23 10:00:00,2021-08-23 17:00:00,LONG,1.17411,1.17458,4.699999999999704,7.759699999999512,time_stop,LONDON,Monday,BULL,0.0011130367042200698,7,IS
T10238,2021-08-25 14:00:00,2021-08-25 21:00:00,LONG,1.17724,1.17655,-6.900000000000794,-14.710800000001694,time_stop,NY,Wednesday,BULL,0.001057649564744407,7,IS
T10282,2021-08-27 10:00:00,2021-08-29 17:00:00,LONG,1.17878,1.17953,7.500000000000284,9.120000000000346,time_stop,LONDON,Friday,BULL,0.001295562666172256,55,IS
T10310,2021-08-30 14:00:00,2021-08-30 21:00:00,LONG,1.18049,1.18033,-1.5999999999993797,-5.367999999997919,time_stop,NY,Monday,BULL,0.0009660920542093662,7,IS
T10330,2021-08-31 10:00:00,2021-08-31 17:00:00,SHORT,1.1802300000000001,1.18084,-6.099999999997774,-5.971899999997821,time_stop,LONDON,Tuesday,BEAR,0.001088380923889136,7,IS
T10359,2021-09-01 15:00:00,2021-09-01 22:00:00,SHORT,1.18368,1.18389,-2.100000000000435,-4.4016000000009115,time_stop,NY,Wednesday,BEAR,0.0010463882282366473,7,IS
T10377,2021-09-02 09:00:00,2021-09-02 16:00:00,LONG,1.186,1.18744,14.400000000001079,24.998400000001872,time_stop,LONDON,Thursday,BULL,0.0008876160942179046,7,IS
T10425,2021-09-06 09:00:00,2021-09-06 16:00:00,LONG,1.18688,1.18683,-0.4999999999988347,-2.198999999994875,time_stop,LONDON,Monday,BULL,0.000833871954165403,7,IS
T10455,2021-09-07 15:00:00,2021-09-07 22:00:00,SHORT,1.18384,1.18448,-6.399999999999739,-18.95679999999923,time_stop,NY,Tuesday,BEAR,0.0009866494038116929,7,IS
T10546,2021-09-13 10:00:00,2021-09-13 17:00:00,LONG,1.18108,1.18091,-1.7000000000000348,-1.7391000000000356,time_stop,LONDON,Monday,BULL,0.0010023575729847672,7,IS
T10574,2021-09-14 14:00:00,2021-09-14 21:00:00,SHORT,1.18062,1.18082,-1.9999999999997797,-3.8319999999995775,time_stop,NY,Tuesday,BEAR,0.0010823631946550328,7,IS
T10641,2021-09-17 09:00:00,2021-09-17 12:00:00,SHORT,1.17523,1.17259,26.399999999999757,30.095999999999727,take_profit,LONDON,Friday,BEAR,0.0010226783106893494,3,IS
T10665,2021-09-20 09:00:00,2021-09-20 16:00:00,LONG,1.17195,1.17252,5.699999999999594,14.30699999999898,time_stop,LONDON,Monday,BULL,0.0008791836144791739,7,IS
T10714,2021-09-22 10:00:00,2021-09-22 14:00:00,LONG,1.1736,1.16932,-42.800000000000615,-146.3760000000021,stop_loss,LONDON,Wednesday,BULL,0.000899965024991534,4,IS
T10737,2021-09-23 09:00:00,2021-09-23 16:00:00,LONG,1.17403,1.17384,-1.8999999999991246,-2.6789999999987653,time_stop,LONDON,Thursday,BULL,0.001229546348429715,7,IS
T10791,2021-09-27 15:00:00,2021-09-27 22:00:00,SHORT,1.16971,1.16931,3.9999999999995595,15.135999999998335,time_stop,NY,Monday,BEAR,0.0010091517938706173,7,IS
T10833,2021-09-29 09:00:00,2021-09-29 12:00:00,SHORT,1.16346,1.1601800000000002,32.799999999997276,54.54639999999547,take_profit,LONDON,Wednesday,BEAR,0.0010915167446873162,3,IS
