trade_id,entry_time,exit_time,direction,entry_price,exit_price,pnl_pips,pnl_dollars,exit_reason,session,day_of_week,prior_4h_direction,atr_at_entry,holding_bars,sample
T6346,2021-01-08 13:00:00,2021-01-12 13:00:00,SHORT,1.21937,1.21876,6.099999999999994,14.121499999999987,turtle_exit,NONE,Friday,NA,0.002185525484331274,96,IS
T6466,2021-01-15 13:00:00,2021-01-18 20:00:00,SHORT,1.20792,1.20937,-14.499999999999513,-48.31399999999838,turtle_exit,NONE,Friday,NA,0.0014885320671142418,79,IS
T6732,2021-02-01 15:00:00,2021-02-05 07:00:00,SHORT,1.2055200000000001,1.19899,65.30000000000146,220.77930000000498,turtle_exit,NONE,Monday,NA,0.00145839747576814,88,IS
T6858,2021-02-08 21:00:00,2021-02-12 02:00:00,LONG,1.2080899999999999,1.2114699999999998,33.799999999999386,140.84459999999746,turtle_exit,NONE,Monday,NA,0.00118985408416906,77,IS
T7096,2021-02-22 19:00:00,2021-02-24 08:00:00,LONG,1.2171699999999999,1.21328,-38.89999999999949,-152.526899999998,turtle_exit,NONE,Monday,NA,0.0012891694137753575,37,IS
T7188,2021-02-26 15:00:00,2021-03-02 10:00:00,SHORT,1.20641,1.20628,1.2999999999996348,3.23829999999909,turtle_exit,NONE,Friday,NA,0.0020586993830412842,91,IS
T7282,2021-03-04 13:00:00,2021-03-09 03:00:00,SHORT,1.19669,1.18965,70.39999999999935,210.56639999999805,turtle_exit,NONE,Thursday,NA,0.0016978514964213715,110,IS
T7402,2021-03-11 13:00:00,2021-03-12 04:00:00,LONG,1.19869,1.19172,-69.70000000000142,-220.46110000000456,turtle_exit,NONE,Thursday,NA,0.0016328725086790351,15,IS
T7499,2021-03-17 13:00:00,2021-03-19 04:00:00,LONG,1.19784,1.18928,-85.60000000000123,-284.3632000000041,turtle_exit,NONE,Wednesday,NA,0.001516283894156095,39,IS
T7594,2021-03-23 12:00:00,2021-03-31 04:00:00,SHORT,1.18557,1.17467,108.99999999999909,410.8209999999966,turtle_exit,NONE,Tuesday,NA,0.0012864606319936405,184,IS
T7808,2021-04-05 12:00:00,2021-04-09 06:00:00,LONG,1.1817199999999999,1.18831,65.90000000000096,282.1838000000041,turtle_exit,NONE,Monday,NA,0.0011678754199539241,90,IS
T7954,2021-04-13 14:00:00,2021-04-15 08:00:00,LONG,1.19478,1.19577,9.900000000000464,40.75830000000191,turtle_exit,NONE,Tuesday,NA,0.0012531130002002668,42,IS
T8144,2021-04-23 12:00:00,2021-04-26 09:00:00,LONG,1.2078,1.20658,-12.199999999999989,-51.056999999999945,turtle_exit,NONE,Friday,NA,0.001235990713078905,69,IS
T8218,2021-04-28 14:00:00,2021-04-30 03:00:00,LONG,1.21247,1.2101499999999998,-23.200000000000998,-83.05600000000356,turtle_exit,NONE,Wednesday,NA,0.001455502512377912,37,IS
T8265,2021-04-30 13:00:00,2021-05-03 10:00:00,SHORT,1.20207,1.20737,-53.000000000000824,-211.5760000000033,turtle_exit,NONE,Friday,NA,0.0012839789174356173,69,IS
T8386,2021-05-07 14:00:00,2021-05-10 16:00:00,LONG,1.2166599999999999,1.21277,-38.89999999999949,-117.12789999999845,turtle_exit,NONE,Friday,NA,0.0017014904354217025,74,IS
T8697,2021-05-26 13:00:00,2021-05-31 20:00:00,SHORT,1.2186000000000001,1.223,-43.999999999999595,-167.41999999999845,turtle_exit,NONE,Wednesday,NA,0.001308779936980295,127,IS
T8756,2021-05-31 20:00:00,2021-06-01 16:00:00,LONG,1.22308,1.22121,-18.700000000000383,-71.39660000000146,turtle_exit,NONE,Monday,NA,0.0012823070496007969,20,IS
T8820,2021-06-03 12:00:00,2021-06-04 08:00:00,SHORT,1.2119,1.2168,-49.000000000001265,-188.94400000000488,turtle_exit,NONE,Thursday,NA,0.0012593761787658196,20,IS
T9038,2021-06-16 14:00:00,2021-06-21 05:00:00,SHORT,1.20165,1.18982,118.30000000000007,416.6526000000003,turtle_exit,NONE,Wednesday,NA,0.0013618144080565586,111,IS
T9446,2021-07-09 14:00:00,2021-07-12 05:00:00,LONG,1.18776,1.18522,-25.399999999999867,-115.06199999999939,turtle_exit,NONE,Friday,NA,0.0010813503763022923,63,IS
T9493,2021-07-13 13:00:00,2021-07-14 08:00:00,SHORT,1.17865,1.1822400000000002,-35.90000000000204,-124.75250000000709,turtle_exit,NONE,Tuesday,NA,0.0014251429344324395,19,IS
T9759,2021-07-28 15:00:00,2021-07-30 10:00:00,LONG,1.1848699999999999,1.18584,9.700000000001374,31.23400000000443,turtle_exit,NONE,Wednesday,NA,0.0015266915813057426,43,IS
T9884,2021-08-04 20:00:00,2021-08-05 07:00:00,SHORT,1.18304,1.1855600000000002,-25.200000000000777,-118.01160000000364,turtle_exit,NONE,Wednesday,NA,0.0010202448372896881,11,IS
T9908,2021-08-05 20:00:00,2021-08-11 08:00:00,SHORT,1.1824000000000001,1.17371,86.90000000000086,431.4585000000043,turtle_exit,NONE,Thursday,NA,0.000944507805202065,132,IS
T10092,2021-08-17 12:00:00,2021-08-20 11:00:00,SHORT,1.17072,1.1690800000000001,16.399999999998638,78.83479999999345,turtle_exit,NONE,Tuesday,NA,0.0010239860891289921,71,IS
T10190,2021-08-23 14:00:00,2021-08-26 20:00:00,LONG,1.1749399999999999,1.1744599999999998,-4.8000000000003595,-22.569600000001692,turtle_exit,NONE,Monday,NA,0.001057628414566652,78,IS
T10292,2021-08-29 20:00:00,2021-08-30 08:00:00,LONG,1.1805999999999999,1.17857,-20.299999999999763,-94.1513999999989,turtle_exit,NONE,Sunday,NA,0.0010711360488810905,12,IS
T10382,2021-09-02 14:00:00,2021-09-06 03:00:00,LONG,1.18759,1.18624,-13.499999999999623,-70.88849999999802,turtle_exit,NONE,Thursday,NA,0.0009248056228989995,85,IS
T10644,2021-09-17 12:00:00,2021-09-20 21:00:00,SHORT,1.17241,1.1739300000000001,-15.200000000001879,-68.06560000000842,turtle_exit,NONE,Friday,NA,0.0010947538166272907,81,IS
T10718,2021-09-22 14:00:00,2021-10-01 08:00:00,SHORT,1.16924,1.1604,88.39999999999958,358.90399999999835,turtle_exit,NONE,Wednesday,NA,0.0012098182001370177,210,IS
T11052,2021-10-12 12:00:00,2021-10-13 06:00:00,SHORT,1.15269,1.1562400000000002,-35.50000000000164,-165.85600000000767,turtle_exit,NONE,Tuesday,NA,0.0010761582118353394,18,IS
T11077,2021-10-13 13:00:00,2021-10-17 20:00:00,LONG,1.15903,1.15835,-6.800000000000139,-30.18520000000062,turtle_exit,NONE,Wednesday,NA,0.001119430079302867,103,IS
T11156,2021-10-18 20:00:00,2021-10-20 03:00:00,LONG,1.16263,1.1623899999999998,-2.4000000000024,-12.304800000012307,turtle_exit,NONE,Monday,NA,0.0009522156103059023,31,IS
T11364,2021-10-29 12:00:00,2021-11-01 07:00:00,SHORT,1.15371,1.15781,-40.99999999999992,-130.33899999999977,turtle_exit,NONE,Friday,NA,0.0015978187697739984,67,IS
T11557,2021-11-10 13:00:00,2021-11-17 21:00:00,SHORT,1.14972,1.1334600000000001,162.5999999999994,506.82419999999814,turtle_exit,NONE,Wednesday,NA,0.0016110846382903997,176,IS
T11750,2021-11-22 14:00:00,2021-11-25 03:00:00,SHORT,1.1230200000000001,1.1225800000000001,4.3999999999999595,14.484799999999867,turtle_exit,NONE,Monday,NA,0.0015966621076584833,61,IS
T11847,2021-11-26 15:00:00,2021-11-29 02:00:00,LONG,1.13245,1.12634,-61.1000000000006,-217.02720000000213,turtle_exit,NONE,Friday,NA,0.0014741317311477284,59,IS
T12134,2021-12-14 14:00:00,2021-12-15 15:00:00,SHORT,1.12545,1.1288,-33.49999999999964,-140.1974999999985,turtle_exit,NONE,Tuesday,NA,0.001209214610157102,25,IS
T12566,2022-01-07 14:00:00,2022-01-10 07:00:00,LONG,1.13641,1.13157,-48.39999999999955,-188.71159999999827,turtle_exit,NONE,Friday,NA,0.0012878268647954052,65,IS
T12638,2022-01-12 14:00:00,2022-01-14 07:00:00,LONG,1.14512,1.14431,-8.099999999999774,-30.707099999999144,turtle_exit,NONE,Wednesday,NA,0.001302579493666914,41,IS
T12735,2022-01-18 15:00:00,2022-01-19 20:00:00,SHORT,1.13158,1.1360400000000002,-44.6000000000013,-167.2500000000049,turtle_exit,NONE,Tuesday,NA,0.0013140951722870214,29,IS
T12782,2022-01-20 14:00:00,2022-01-21 08:00:00,SHORT,1.1311,1.13504,-39.400000000000546,-146.05580000000202,turtle_exit,NONE,Thursday,NA,0.001308023725909494,18,IS
T12878,2022-01-26 14:00:00,2022-01-28 08:00:00,SHORT,1.1254,1.11691,84.89999999999885,327.7139999999956,turtle_exit,NONE,Wednesday,NA,0.0012327257105497144,42,IS
T13028,2022-02-03 20:00:00,2022-02-04 09:00:00,LONG,1.14532,1.1415,-38.19999999999934,-115.02019999999801,turtle_exit,NONE,Thursday,NA,0.001664565193047225,13,IS
T13165,2022-02-11 13:00:00,2022-02-15 03:00:00,SHORT,1.13493,1.13464,2.8999999999990145,7.325399999997511,turtle_exit,NONE,Friday,NA,0.001981469111603395,86,IS
T13363,2022-02-23 19:00:00,2022-02-25 11:00:00,SHORT,1.12747,1.12596,15.099999999999003,54.057999999996426,turtle_exit,NONE,Wednesday,NA,0.0013682450363716042,40,IS
T13507,2022-03-03 19:00:00,2022-03-08 12:00:00,SHORT,1.10111,1.0942500000000002,68.59999999999866,178.1541999999965,turtle_exit,NONE,Thursday,NA,0.0019363657329966575,113,IS
T13645,2022-03-11 13:00:00,2022-03-15 02:00:00,SHORT,1.09018,1.10054,-103.60000000000146,-197.35800000000282,turtle_exit,NONE,Friday,NA,0.00272441052369455,85,IS
T13719,2022-03-16 14:00:00,2022-03-18 05:00:00,LONG,1.1046099999999999,1.10377,-8.399999999999519,-16.61519999999905,turtle_exit,NONE,Wednesday,NA,0.002570350249369322,39,IS
T13796,2022-03-21 19:00:00,2022-03-24 20:00:00,SHORT,1.09852,1.10329,-47.70000000000163,-156.21750000000534,turtle_exit,NONE,Monday,NA,0.0015081876589421112,73,IS
T13963,2022-03-30 20:00:00,2022-03-31 05:00:00,LONG,1.11751,1.1111,-64.10000000000026,-184.86440000000076,turtle_exit,NONE,Wednesday,NA,0.0017001202772634456,9,IS
T14027,2022-04-04 12:00:00,2022-04-06 08:00:00,SHORT,1.09735,1.09336,39.89999999999938,132.02909999999795,turtle_exit,NONE,Monday,NA,0.0014402733206039238,44,IS
T14106,2022-04-07 19:00:00,2022-04-10 17:00:00,SHORT,1.08627,1.0908900000000001,-46.200000000000685,-139.57020000000205,turtle_exit,NONE,Thursday,NA,0.0016094492376669736,70,IS
T14172,2022-04-12 13:00:00,2022-04-13 11:00:00,SHORT,1.0827200000000001,1.08722,-44.99999999999948,-121.7699999999986,turtle_exit,NONE,Tuesday,NA,0.0017829392472577664,22,IS
T14557,2022-05-04 14:00:00,2022-05-05 11:00:00,LONG,1.0616999999999999,1.0506099999999998,-110.90000000000043,-235.77340000000092,turtle_exit,NONE,Wednesday,NA,0.0022696949640627897,21,IS
T14699,2022-05-12 12:00:00,2022-05-16 04:00:00,SHORT,1.0356400000000001,1.04332,-76.79999999999909,-143.30879999999829,turtle_exit,NONE,Thursday,NA,0.0025374622688373767,88,IS
T14820,2022-05-19 13:00:00,2022-05-25 03:00:00,LONG,1.0605799999999999,1.06835,77.70000000000054,173.65950000000123,turtle_exit,NONE,Thursday,NA,0.002068467918259683,134,IS
T14947,2022-05-26 20:00:00,2022-05-27 06:00:00,LONG,1.07411,1.0697999999999999,-43.10000000000036,-130.5930000000011,turtle_exit,NONE,Thursday,NA,0.001527410487100362,10,IS
T14987,2022-05-30 12:00:00,2022-05-31 02:00:00,LONG,1.07873,1.0733199999999998,-54.100000000001366,-160.35240000000405,turtle_exit,NONE,Monday,NA,0.0015416735603136983,14,IS
T15067,2022-06-02 20:00:00,2022-06-03 08:00:00,LONG,1.07603,1.0715599999999998,-44.70000000000196,-145.27500000000637,turtle_exit,NONE,Thursday,NA,0.0013718143267599443,12,IS
T15180,2022-06-09 13:00:00,2022-06-16 10:00:00,SHORT,1.06375,1.0495,142.49999999999872,309.0824999999973,turtle_exit,NONE,Thursday,NA,0.0020740808020346907,165,IS
T15299,2022-06-16 12:00:00,2022-06-17 07:00:00,LONG,1.05613,1.04852,-76.10000000000116,-114.75880000000176,turtle_exit,NONE,Thursday,NA,0.0031334038706893495,19,IS
T15515,2022-06-29 12:00:00,2022-06-30 12:00:00,SHORT,1.04443,1.0483,-38.7000000000004,-89.35830000000092,turtle_exit,NONE,Wednesday,NA,0.001983990371223024,24,IS
T15710,2022-07-11 15:00:00,2022-07-13 10:00:00,SHORT,1.0043900000000001,1.0107700000000002,-63.80000000000052,-133.8524000000011,turtle_exit,NONE,Monday,NA,0.0021729942633322567,43,IS
T16075,2022-08-01 20:00:00,2022-08-02 03:00:00,LONG,1.02877,1.0224,-63.69999999999987,-146.4462999999997,turtle_exit,NONE,Monday,NA,0.001944699319219153,7,IS
T16098,2022-08-02 19:00:00,2022-08-04 10:00:00,SHORT,1.0155,1.0212100000000002,-57.10000000000104,-136.41190000000248,turtle_exit,NONE,Tuesday,NA,0.0018371665345495941,39,IS
T16141,2022-08-04 14:00:00,2022-08-05 08:00:00,LONG,1.02511,1.0157299999999998,-93.80000000000166,-222.86880000000394,turtle_exit,NONE,Thursday,NA,0.0018193821471087673,18,IS
T16307,2022-08-15 12:00:00,2022-08-16 10:00:00,SHORT,1.01743,1.01791,-4.8000000000003595,-12.192000000000913,turtle_exit,NONE,Monday,NA,0.0016505801302219736,22,IS
T16379,2022-08-18 12:00:00,2022-08-23 09:00:00,SHORT,1.00887,0.9998,90.69999999999911,209.06349999999796,turtle_exit,NONE,Thursday,NA,0.0018274099776675321,117,IS
T16530,2022-08-28 19:00:00,2022-08-29 08:00:00,SHORT,0.99346,1.0009100000000002,-74.50000000000178,-158.7595000000038,turtle_exit,NONE,Sunday,NA,0.0020338682974549113,13,IS
T16716,2022-09-07 13:00:00,2022-09-08 09:00:00,LONG,0.99979,0.99642,-33.69999999999984,-64.2321999999997,turtle_exit,NONE,Wednesday,NA,0.0022445095563226334,20,IS
T16747,2022-09-08 20:00:00,2022-09-13 08:00:00,LONG,1.0045199999999999,1.00366,-8.599999999998609,-17.75039999999713,turtle_exit,NONE,Thursday,NA,0.0020495905211090006,108,IS
T16812,2022-09-13 13:00:00,2022-09-16 10:00:00,SHORT,0.9986400000000001,1.0030700000000001,-44.300000000000445,-73.98100000000075,turtle_exit,NONE,Tuesday,NA,0.002552428945883165,69,IS
T17004,2022-09-23 13:00:00,2022-09-28 09:00:00,SHORT,0.96894,0.96054,84.00000000000074,141.62400000000125,turtle_exit,NONE,Friday,NA,0.0025060464314196514,116,IS
T17102,2022-09-29 15:00:00,2022-09-30 07:00:00,LONG,0.98019,0.97458,-56.10000000000004,-81.62550000000006,turtle_exit,NONE,Thursday,NA,0.0029695224837076976,16,IS
T17173,2022-10-04 14:00:00,2022-10-05 07:00:00,LONG,0.9999,0.99046,-94.40000000000003,-156.04320000000007,turtle_exit,NONE,Tuesday,NA,0.0025757901664268308,17,IS
T17219,2022-10-06 12:00:00,2022-10-11 11:00:00,SHORT,0.9801000000000001,0.97563,44.70000000000085,75.36420000000143,turtle_exit,NONE,Thursday,NA,0.002477087300480621,119,IS
T17562,2022-10-26 19:00:00,2022-10-27 08:00:00,LONG,1.00945,1.0005499999999998,-89.0000000000013,-184.4970000000027,turtle_exit,NONE,Wednesday,NA,0.0020136371360373055,13,IS
T17678,2022-11-02 14:00:00,2022-11-04 06:00:00,SHORT,0.98272,0.97973,29.90000000000048,47.03270000000076,turtle_exit,NONE,Wednesday,NA,0.002628162327613754,40,IS
T17748,2022-11-07 13:00:00,2022-11-09 08:00:00,LONG,1.0031999999999999,1.00278,-4.199999999998649,-7.261799999997665,turtle_exit,NONE,Monday,NA,0.002395321401632501,43,IS
T17822,2022-11-10 15:00:00,2022-11-15 13:00:00,LONG,1.01978,1.0308499999999998,110.69999999999912,149.00219999999882,turtle_exit,NONE,Thursday,NA,0.003102395530579135,118,IS
T18037,2022-11-23 14:00:00,2022-11-25 04:00:00,LONG,1.04019,1.03928,-9.099999999999664,-18.027099999999333,turtle_exit,NONE,Wednesday,NA,0.0021129127124130715,38,IS
T18109,2022-11-28 14:00:00,2022-11-30 14:00:00,SHORT,1.0336400000000001,1.04139,-77.49999999999923,-133.45499999999868,turtle_exit,NONE,Monday,NA,0.0024412009518904646,48,IS
T18162,2022-11-30 19:00:00,2022-12-02 08:00:00,LONG,1.04392,1.0461799999999999,22.599999999999287,35.120399999998895,turtle_exit,NONE,Wednesday,NA,0.0026736373190794738,37,IS
T18211,2022-12-04 20:00:00,2022-12-05 11:00:00,LONG,1.05691,1.0492599999999999,-76.50000000000156,-128.44350000000262,turtle_exit,NONE,Sunday,NA,0.002476356502650702,15,IS
T18307,2022-12-08 20:00:00,2022-12-15 12:00:00,LONG,1.05801,1.05985,18.400000000000638,43.405600000001506,turtle_exit,NONE,Thursday,NA,0.001705540638768973,160,IS
T18540,2022-12-22 13:00:00,2022-12-26 16:00:00,SHORT,1.05779,1.06366,-58.700000000000415,-131.31190000000095,turtle_exit,NONE,Thursday,NA,0.0018136628717854973,99,IS
T18591,2022-12-26 16:00:00,2022-12-28 10:00:00,LONG,1.06374,1.06184,-19.000000000000128,-69.76800000000048,turtle_exit,NONE,Monday,NA,0.0010458976970587168,42,IS
T18638,2022-12-28 15:00:00,2022-12-29 12:00:00,SHORT,1.06064,1.06823,-75.89999999999985,-188.76329999999965,turtle_exit,NONE,Wednesday,NA,0.0015804764243512247,21,IS
T18805,2023-01-06 14:00:00,2023-01-10 07:00:00,LONG,1.06466,1.0718599999999998,71.99999999999874,124.12799999999781,turtle_exit,NONE,Friday,NA,0.00227199047285262,89,IS
T18900,2023-01-12 13:00:00,2023-01-13 08:00:00,LONG,1.08568,1.0793,-63.80000000000052,-107.75820000000088,turtle_exit,NONE,Thursday,NA,0.002357460885927241,19,IS
T19050,2023-01-22 19:00:00,2023-01-24 09:00:00,LONG,1.0886099999999999,1.08415,-44.599999999999085,-105.70199999999782,turtle_exit,NONE,Sunday,NA,0.0016274144208471442,38,IS
T19236,2023-02-01 14:00:00,2023-02-03 08:00:00,LONG,1.0978999999999999,1.08391,-139.89999999999947,-294.34959999999893,turtle_exit,NONE,Wednesday,NA,0.001821473485037177,42,IS
T19284,2023-02-03 14:00:00,2023-02-07 12:00:00,SHORT,1.08031,1.07607,42.40000000000021,65.08400000000033,turtle_exit,NONE,Friday,NA,0.00243949981346632,94,IS
T19506,2023-02-16 20:00:00,2023-02-17 14:00:00,SHORT,1.0652000000000001,1.06966,-44.599999999999085,-108.37799999999778,turtle_exit,NONE,Thursday,NA,0.001515591695603014,18,IS
T19576,2023-02-22 13:00:00,2023-02-27 13:00:00,SHORT,1.0623,1.0607000000000002,15.999999999998238,39.903999999995605,turtle_exit,NONE,Wednesday,NA,0.0014521313730191882,120,IS
T19729,2023-03-07 13:00:00,2023-03-09 06:00:00,SHORT,1.05545,1.0571400000000002,-16.900000000001913,-34.20560000000388,turtle_exit,NONE,Tuesday,NA,0.001823466722451486,41,IS
T19916,2023-03-22 14:00:00,2023-03-24 03:00:00,LONG,1.08666,1.07792,-87.3999999999997,-176.3731999999994,turtle_exit,NONE,Wednesday,NA,0.0018208413711558627,37,IS
T20164,2023-04-12 13:00:00,2023-04-14 10:00:00,LONG,1.0995,1.10056,10.600000000000609,24.507200000001408,turtle_exit,NONE,Wednesday,NA,0.0015379634086086994,45,IS
T20287,2023-04-23 20:00:00,2023-04-25 11:00:00,LONG,1.09961,1.0968,-28.099999999999792,-68.50779999999949,turtle_exit,NONE,Sunday,NA,0.001457963134753996,39,IS
T20384,2023-05-01 13:00:00,2023-05-02 19:00:00,SHORT,1.0970600000000001,1.10112,-40.599999999999525,-86.11259999999899,turtle_exit,NONE,Monday,NA,0.001675485501400943,30,IS
T20419,2023-05-03 14:00:00,2023-05-05 08:00:00,LONG,1.10612,1.09754,-85.80000000000031,-178.20660000000066,turtle_exit,NONE,Wednesday,NA,0.0016928427902319948,42,IS
T20537,2023-05-12 12:00:00,2023-05-21 21:00:00,SHORT,1.08503,1.0825900000000002,24.399999999997757,56.19319999999484,turtle_exit,NONE,Friday,NA,0.0014777155769474216,225,IS
T20929,2023-06-14 12:00:00,2023-06-19 05:00:00,LONG,1.08636,1.0910099999999998,46.49999999999821,116.9474999999955,turtle_exit,NONE,Wednesday,NA,0.0013551063158613306,113,IS
T21012,2023-06-21 12:00:00,2023-06-22 21:00:00,LONG,1.09718,1.09462,-25.600000000001177,-64.998400000003,turtle_exit,NONE,Wednesday,NA,0.0013644981179768935,33,IS
T21114,2023-06-29 14:00:00,2023-07-07 08:00:00,SHORT,1.08656,1.0912400000000002,-46.80000000000239,-102.16440000000522,turtle_exit,NONE,Thursday,NA,0.0015896141620088935,186,IS
T21216,2023-07-07 13:00:00,2023-07-19 11:00:00,LONG,1.0968799999999999,1.1193199999999999,224.40000000000015,460.2444000000003,turtle_exit,NONE,Friday,NA,0.001673489315460203,286,IS
T21453,2023-07-27 14:00:00,2023-08-01 17:00:00,SHORT,1.09719,1.10185,-46.599999999998865,-80.33839999999805,turtle_exit,NONE,Thursday,NA,0.0021442961625232422,123,IS
T21707,2023-08-11 12:00:00,2023-08-15 05:00:00,SHORT,1.09451,1.0940800000000002,4.299999999999304,9.58039999999845,turtle_exit,NONE,Friday,NA,0.0016177178599152977,89,IS
T21782,2023-08-16 15:00:00,2023-08-17 08:00:00,SHORT,1.0873,1.09068,-33.8000000000016,-88.11660000000418,turtle_exit,NONE,Wednesday,NA,0.0013686121128161793,17,IS
